TransactionID,Time,Amount,TransactionType,AccountBalance,Age,Location,PreviousFrauds,Fraud
2562,34051,3324.43,Online,37023.58,61,Suburban,1,0
1724,64881,136.38,ATM Withdrawal,33196.55,39,Rural,1,0
1618,19982,1944.45,ATM Withdrawal,49544.76,52,Suburban,4,0
1655,51027,39.83,Online,20025.92,28,Suburban,2,0
2329,73616,1172.62,ATM Withdrawal,76695.71,33,Urban,2,0
4614,19173,4847.81,ATM Withdrawal,15467.28,70,Urban,0,0
222,1802,1082.04,In-store,32714.63,25,Urban,4,0
94,33159,2782.08,Online,3387.46,68,Rural,1,0
2610,62424,1331.27,In-store,41043.63,46,Suburban,3,0
3383,75969,351.44,In-store,90440.61,57,Rural,0,0
4416,19996,1154.44,Online,40349.27,21,Suburban,0,0
1398,10816,1509.75,In-store,26343.49,40,Suburban,0,0
4687,60931,4766.65,In-store,77354.62,25,Suburban,0,0
1293,86123,3117.97,In-store,42165.03,62,Rural,2,0
2165,10382,1831.2,Online,89293.78,29,Suburban,0,0
2940,77175,1218.95,ATM Withdrawal,57267.12,38,Urban,0,0
3669,76721,3803.27,ATM Withdrawal,58328.87,33,Urban,3,0
813,73686,3160.46,In-store,44429.45,59,Suburban,3,0
1259,11046,4491.88,ATM Withdrawal,41126.56,79,Rural,3,0
890,13234,2344.48,ATM Withdrawal,26102.29,72,Rural,4,0
1452,42874,1695.38,ATM Withdrawal,5917.95,40,Urban,1,0
3317,36304,1548.69,Online,22889.43,56,Urban,2,0
2560,59792,3812.46,ATM Withdrawal,57331.37,45,Rural,0,0
3575,24087,811.69,Online,3530.9,76,Urban,3,0
2681,45232,3426.32,In-store,81651.81,71,Rural,0,0
4652,78768,152.87,ATM Withdrawal,44955.66,26,Rural,1,0
4812,45536,1549.1,In-store,71486.89,22,Suburban,3,0
4680,15408,4217.02,In-store,10066.74,20,Rural,3,0
2965,49812,3196.84,Online,52664.91,34,Rural,0,0
2673,75415,248.92,ATM Withdrawal,99608.3,25,Rural,4,0
562,19065,4527.79,In-store,4665.91,63,Urban,1,0
2779,17071,2770.3,ATM Withdrawal,67414.03,46,Rural,4,0
2949,81768,87.42,Online,60606.95,65,Suburban,2,0
2818,52142,4545.4,ATM Withdrawal,67427.4,52,Suburban,0,1
2759,37991,2498.92,In-store,39514.47,33,Rural,4,0
1757,70326,516.98,Online,27375.03,57,Rural,0,0
725,19758,1595.91,Online,40056.01,30,Suburban,0,0
220,11111,3469.33,ATM Withdrawal,43226.57,20,Rural,2,0
4140,73788,2364.66,Online,90773.17,36,Urban,3,0
3958,33919,2819.77,ATM Withdrawal,52834.63,60,Urban,3,0
1589,14288,667.5,ATM Withdrawal,10056.2,19,Suburban,4,0
3348,36674,3828.5,Online,91935.79,41,Urban,2,0
3971,45814,4607.18,In-store,6205.25,38,Urban,0,0
4708,22765,684.54,In-store,53069.18,68,Rural,1,0
44,73969,792.36,ATM Withdrawal,82327.25,47,Urban,3,0
3002,17569,692.28,In-store,92262.02,53,Urban,4,0
211,34754,3132.66,In-store,22659.86,39,Urban,0,0
678,8702,4786.03,ATM Withdrawal,20112.02,40,Suburban,4,0
355,55766,1629.79,ATM Withdrawal,29983.12,23,Rural,4,0
1434,77129,3268.28,ATM Withdrawal,65591.03,52,Rural,2,0
950,77,1407.68,Online,25374.67,46,Urban,0,0
2844,81557,3259.69,ATM Withdrawal,84186.41,34,Urban,0,0
578,72124,2076.21,Online,8429.42,73,Suburban,0,0
3929,19456,33.62,Online,32539.55,74,Suburban,2,0
545,23714,4475.43,Online,84622.04,50,Suburban,3,0
368,53006,1591.99,In-store,8101.21,54,Urban,0,0
1613,63416,4362.73,ATM Withdrawal,31888.86,68,Urban,1,0
3551,33002,490.19,ATM Withdrawal,26996.39,20,Rural,1,0
3717,34064,1064.42,ATM Withdrawal,99535.34,56,Suburban,4,0
3780,4956,1165.99,ATM Withdrawal,3872.14,21,Urban,0,0
136,75450,3483.78,ATM Withdrawal,81573.67,34,Urban,1,0
4481,49145,1638.95,In-store,25669.77,60,Rural,1,0
1438,27376,667.59,ATM Withdrawal,40101.6,63,Urban,3,0
48,68148,4173.12,Online,5994.43,27,Suburban,1,0
1361,56846,1971.06,ATM Withdrawal,50616.01,63,Rural,1,0
735,65215,155.62,In-store,55400.52,79,Suburban,1,0
1535,33062,287.13,In-store,12941.74,59,Rural,3,0
2005,13467,870.63,Online,59081.33,73,Urban,2,0
3796,64789,1490.9,In-store,38073.67,53,Rural,1,0
2520,6643,3511.08,In-store,30304.14,39,Urban,4,0
1973,11556,4435.33,In-store,93829.71,66,Urban,3,0
997,67779,4520.77,Online,80879.94,31,Suburban,4,0
62,9692,2104.39,Online,65896.39,24,Suburban,0,0
1109,2482,997.53,ATM Withdrawal,50814.04,31,Urban,3,0
2406,14291,1948.19,ATM Withdrawal,67999.03,74,Urban,1,0
96,61858,4536.34,In-store,61952.8,38,Rural,3,0
479,38513,532.58,Online,72130.0,44,Rural,4,0
4360,51717,3455.07,Online,47148.59,58,Urban,2,0
4113,78513,4127.83,Online,36211.37,20,Rural,4,0
3708,63064,4388.69,In-store,53097.56,46,Suburban,1,0
1102,21566,3563.62,ATM Withdrawal,33912.53,32,Urban,3,0
2747,49159,4538.85,In-store,27955.43,50,Rural,3,0
2171,25169,4290.84,ATM Withdrawal,56421.45,24,Rural,1,0
323,34584,3887.5,ATM Withdrawal,78167.87,50,Urban,1,0
4255,51925,3969.68,Online,96558.62,26,Suburban,0,0
3143,17514,4330.25,ATM Withdrawal,54010.76,30,Rural,4,0
3538,18135,4863.16,In-store,86456.32,79,Suburban,3,0
4926,55755,3241.09,Online,96182.9,57,Urban,3,0
2925,79222,1136.81,Online,75354.38,78,Urban,1,0
1150,56373,4363.26,In-store,94499.11,40,Rural,0,0
3618,4426,4063.25,Online,88830.6,45,Rural,1,0
292,48404,676.27,ATM Withdrawal,42493.94,33,Urban,1,0
3750,4967,4229.98,In-store,56250.2,44,Suburban,1,0
3587,77403,3658.67,Online,57499.23,49,Urban,3,0
534,8335,3392.78,Online,66015.35,49,Suburban,2,0
3608,46607,1415.15,In-store,22224.71,73,Rural,1,0
2649,2539,1936.84,Online,30961.14,34,Suburban,0,0
4811,84899,2690.06,ATM Withdrawal,87770.42,29,Suburban,1,0
1984,24596,2246.92,ATM Withdrawal,97941.63,56,Rural,4,0
2933,51875,2491.5,Online,35215.6,71,Urban,1,0
1537,60461,253.49,In-store,5689.99,43,Urban,3,0
4535,43469,4301.41,In-store,49776.0,25,Rural,2,0
4173,19296,857.82,ATM Withdrawal,50604.04,39,Rural,2,0
3361,86072,3681.53,In-store,7399.96,68,Urban,3,0
3666,5939,4778.24,Online,96047.69,75,Suburban,0,0
4006,53747,1434.79,ATM Withdrawal,97805.64,45,Rural,4,0
3627,31131,2925.8,ATM Withdrawal,74494.43,44,Urban,4,0
587,3709,2715.45,ATM Withdrawal,22206.28,33,Urban,1,0
3257,58478,4317.29,Online,78570.59,65,Urban,3,0
2299,10749,4386.67,In-store,80395.69,76,Urban,0,0
3989,32298,3939.87,In-store,15986.61,48,Rural,3,0
585,4748,1417.54,In-store,73463.91,65,Rural,4,0
2424,55533,4470.14,Online,18784.76,35,Suburban,1,0
1392,58606,4929.03,Online,96932.54,42,Rural,2,0
4526,76234,624.36,In-store,39517.71,19,Rural,1,0
4921,4992,2078.98,Online,43764.17,71,Suburban,1,0
4801,11669,1470.51,Online,44383.79,19,Urban,2,0
3241,56882,4471.02,In-store,92252.72,22,Rural,2,0
4282,49298,4300.51,ATM Withdrawal,41108.64,38,Urban,1,0
3339,21826,1635.14,ATM Withdrawal,48930.99,19,Rural,3,0
3221,61516,4104.38,In-store,67406.68,28,Urban,0,0
2112,19201,4.74,ATM Withdrawal,53424.26,45,Suburban,1,0
1175,60500,313.47,ATM Withdrawal,43397.94,57,Suburban,1,0
4863,83424,1893.83,ATM Withdrawal,689.1,72,Urban,3,0
3812,80070,2222.32,ATM Withdrawal,28194.17,28,Urban,0,0
1868,86213,4832.83,ATM Withdrawal,80014.82,53,Suburban,4,0
2615,74603,3169.14,In-store,14167.84,41,Suburban,3,0
3867,53459,3780.07,ATM Withdrawal,79574.97,54,Rural,2,0
4886,70453,4655.67,ATM Withdrawal,80113.68,71,Rural,1,0
3779,45740,2713.33,In-store,61996.75,63,Rural,0,0
3847,84995,3405.57,In-store,71602.83,67,Rural,0,0
2417,50408,3193.72,In-store,11659.67,53,Urban,0,0
71,1016,4224.47,In-store,62171.87,78,Urban,4,0
4881,75319,4766.67,ATM Withdrawal,75736.67,52,Suburban,3,0
1127,26737,558.33,ATM Withdrawal,54357.52,56,Urban,0,1
4025,84526,3353.03,In-store,63701.79,52,Suburban,2,0
3251,85376,15.56,In-store,31999.9,39,Urban,2,0
3902,64425,4647.6,In-store,15850.29,47,Urban,2,0
1096,70480,3289.17,In-store,27265.76,79,Urban,4,0
4546,75324,3558.7,Online,83917.46,62,Rural,3,0
1213,55029,2092.04,ATM Withdrawal,10329.82,47,Urban,3,0
3922,77603,3556.62,In-store,96547.41,34,Urban,4,0
1426,62211,1694.73,ATM Withdrawal,23108.44,44,Urban,1,0
3067,78279,1655.63,Online,17857.55,30,Urban,3,0
4520,46754,3491.66,ATM Withdrawal,76479.21,43,Urban,0,0
2101,10756,265.48,In-store,94765.89,38,Rural,4,0
808,302,1643.46,Online,19009.36,68,Urban,3,0
4744,6587,3969.42,ATM Withdrawal,27396.32,42,Rural,0,0
3751,84289,2138.1,ATM Withdrawal,59307.13,33,Rural,2,0
1363,44547,1729.95,Online,64728.14,71,Rural,4,0
2318,49723,2917.55,ATM Withdrawal,4374.05,28,Urban,1,0
4582,19288,4998.54,Online,62686.66,53,Suburban,4,0
4742,36683,814.72,Online,57419.55,55,Suburban,0,1
1026,76077,214.66,ATM Withdrawal,90805.48,62,Rural,2,0
3110,78033,4210.08,Online,32717.73,38,Rural,0,0
2111,5249,4522.36,In-store,43013.71,72,Rural,3,0
1042,126,3030.03,Online,86809.58,46,Suburban,1,0
1877,35057,3469.62,Online,95228.5,57,Urban,1,0
882,9111,2889.56,Online,56039.89,43,Urban,3,0
4300,43937,2664.85,ATM Withdrawal,7184.26,50,Rural,0,0
1193,63197,1499.04,In-store,18423.29,39,Rural,0,0
4588,64575,3254.36,In-store,50603.56,32,Suburban,3,0
4511,75403,4487.75,In-store,57006.05,49,Rural,3,0
3671,44769,4168.04,Online,34502.7,53,Urban,3,0
625,78859,831.21,Online,97471.52,57,Urban,1,0
2797,33691,4873.87,ATM Withdrawal,68789.49,54,Suburban,4,0
4292,36320,1205.15,Online,45494.92,44,Urban,1,0
4969,23929,3803.55,In-store,35372.81,29,Urban,0,0
234,77371,1688.32,In-store,93546.06,67,Urban,0,0
4567,67753,4399.17,ATM Withdrawal,58586.62,18,Rural,4,0
1663,82503,1549.03,In-store,59712.76,42,Suburban,2,0
416,69042,463.41,ATM Withdrawal,58165.51,34,Urban,4,0
4247,84514,3725.98,In-store,35444.22,38,Rural,2,0
2174,60631,3250.92,Online,2066.96,41,Urban,4,0
1457,24578,1282.81,In-store,35997.59,76,Urban,0,0
747,56800,4042.17,Online,75132.81,38,Rural,3,0
18,67969,4317.47,In-store,83869.64,39,Urban,3,0
1201,67642,269.86,In-store,5628.67,30,Rural,4,0
1700,27424,4331.3,In-store,97963.43,54,Urban,1,0
3254,81532,1297.74,ATM Withdrawal,28663.17,26,Rural,3,0
597,80219,4762.12,In-store,95092.13,78,Suburban,3,0
3227,36575,1936.53,In-store,21508.6,72,Rural,4,0
4406,68975,1702.86,In-store,84844.6,21,Rural,4,0
4720,30134,697.34,ATM Withdrawal,38727.79,35,Urban,2,0
1506,19623,2251.73,In-store,33821.97,26,Suburban,3,0
1413,74691,1076.56,In-store,89693.22,52,Rural,2,0
1966,64732,1709.4,ATM Withdrawal,29009.13,73,Suburban,2,0
372,19508,1494.62,Online,29769.79,48,Urban,0,0
1341,6737,1326.78,In-store,98258.16,77,Urban,2,0
599,66040,1353.83,In-store,662.91,50,Suburban,1,0
239,61434,1687.22,In-store,1570.92,56,Suburban,1,0
3401,84050,1989.47,ATM Withdrawal,59750.09,66,Rural,1,0
2068,74696,2248.94,Online,70215.37,46,Suburban,0,0
811,8717,4826.08,Online,11972.03,33,Rural,3,0
1095,27696,4838.75,Online,64696.06,64,Suburban,1,0
4325,32130,1931.39,Online,87488.78,74,Rural,0,0
4761,80059,3670.81,In-store,58641.57,36,Rural,2,0
3677,44605,470.86,ATM Withdrawal,91151.79,69,Urban,2,0
3465,44757,2999.83,In-store,70652.55,27,Suburban,3,0
3104,36636,376.54,Online,42335.96,48,Urban,3,0
2750,21800,401.01,ATM Withdrawal,56500.69,79,Rural,4,0
2296,4798,2237.31,In-store,43331.81,46,Urban,0,0
4193,79052,422.86,Online,10292.79,50,Rural,0,0
3709,63761,4065.94,Online,55681.51,76,Suburban,1,0
3019,75868,4990.98,ATM Withdrawal,68172.57,53,Suburban,2,0
4253,6968,3054.93,In-store,16320.69,34,Suburban,2,0
804,79104,1870.36,ATM Withdrawal,11137.33,19,Suburban,0,0
4191,46218,4679.14,Online,55843.43,27,Urban,0,0
3706,5451,3582.55,ATM Withdrawal,3356.92,40,Urban,3,0
752,43088,823.94,Online,71538.62,58,Rural,2,0
4645,27230,4539.46,Online,60193.31,47,Urban,2,0
2532,78229,4243.18,Online,62691.98,52,Urban,4,0
622,41430,3982.63,In-store,54335.92,65,Suburban,0,0
2298,29300,3448.23,In-store,39224.03,41,Rural,1,0
3829,13869,3858.08,ATM Withdrawal,23849.16,44,Suburban,3,0
567,13807,1323.09,ATM Withdrawal,5093.27,23,Rural,1,0
1136,48770,3644.62,Online,60163.48,78,Suburban,4,0
1205,28529,1939.09,In-store,55542.04,27,Rural,2,1
1048,44327,2961.51,In-store,98650.06,22,Rural,0,0
52,80077,914.18,ATM Withdrawal,5427.67,52,Urban,2,0
3652,7006,3515.26,In-store,93515.18,61,Suburban,1,0
1045,65310,4762.63,In-store,6804.14,50,Suburban,2,0
2182,73800,579.68,ATM Withdrawal,37079.32,49,Urban,4,0
2689,14357,1783.69,Online,93156.44,36,Urban,1,0
535,11130,1616.18,In-store,72148.39,63,Rural,2,0
3185,79239,4665.46,Online,2099.47,48,Rural,3,0
3858,37544,4610.32,In-store,75149.28,28,Suburban,4,0
444,9540,770.44,Online,7281.76,56,Rural,3,0
3605,61240,4206.86,Online,14708.6,57,Rural,4,0
196,67863,2830.79,Online,40940.51,47,Rural,2,0
1116,27952,436.27,ATM Withdrawal,4785.13,48,Suburban,2,0
766,17144,74.03,In-store,79102.98,36,Rural,2,0
1946,51924,2117.99,In-store,57545.04,38,Rural,3,0
3248,138,382.44,Online,37414.69,53,Suburban,1,0
3003,11190,2131.19,ATM Withdrawal,8232.84,78,Rural,2,0
1433,34157,2713.32,Online,65390.87,54,Suburban,4,0
4201,7296,1353.34,ATM Withdrawal,62151.33,24,Rural,2,0
3096,78931,1643.69,ATM Withdrawal,97910.6,33,Suburban,0,0
2923,11002,125.27,Online,19381.91,29,Suburban,1,0
645,57043,2749.77,ATM Withdrawal,69165.85,45,Urban,2,0
1050,3797,972.17,Online,30641.73,49,Suburban,1,0
3746,19710,4655.52,Online,41718.09,33,Rural,1,0
4094,41243,3746.04,In-store,29216.48,40,Rural,0,0
4404,16633,10.06,Online,36879.98,51,Suburban,2,0
121,6910,4715.93,In-store,24284.66,52,Rural,4,0
2053,68576,172.98,In-store,70868.25,61,Suburban,1,0
4259,44589,1345.99,Online,38653.55,69,Urban,0,0
4889,13682,859.33,ATM Withdrawal,54682.21,41,Rural,4,0
4335,59191,91.28,ATM Withdrawal,84345.94,53,Suburban,2,0
4692,18263,478.78,In-store,77373.33,55,Suburban,1,0
135,81734,3564.52,ATM Withdrawal,88483.98,64,Suburban,2,0
2461,65095,1954.08,In-store,86062.95,76,Suburban,2,0
1955,22443,1830.13,Online,52573.61,29,Rural,2,0
2464,49666,1106.14,In-store,42462.81,19,Suburban,1,0
185,7392,3656.06,Online,27332.17,53,Urban,3,0
1393,10616,4193.21,ATM Withdrawal,98415.55,63,Rural,1,0
2277,63037,3984.51,In-store,82789.2,77,Suburban,3,1
512,46959,1478.04,ATM Withdrawal,6206.18,42,Suburban,1,0
4730,38862,1801.45,ATM Withdrawal,26934.93,44,Urban,2,0
4055,65303,179.8,ATM Withdrawal,77509.04,33,Suburban,2,0
3138,50583,3775.55,ATM Withdrawal,17829.55,58,Rural,3,0
2670,19446,2155.51,In-store,9892.54,39,Suburban,3,0
4774,75485,1787.99,Online,4998.22,24,Urban,1,0
4862,63627,1791.37,In-store,34818.63,51,Urban,0,0
2118,60963,1252.45,Online,83203.4,47,Suburban,4,0
252,12874,411.04,Online,73817.21,50,Urban,3,0
3527,81423,360.83,Online,62266.91,43,Rural,4,0
3560,2100,976.08,Online,69782.44,49,Rural,0,0
4012,59722,1960.45,In-store,92688.95,52,Suburban,4,0
1508,65082,1760.07,In-store,67500.62,45,Urban,0,0
123,23419,538.96,ATM Withdrawal,74071.27,56,Rural,3,0
4260,32115,4059.64,ATM Withdrawal,70122.8,47,Suburban,4,0
3334,62320,526.38,In-store,18499.63,37,Suburban,1,0
1872,9200,3578.39,Online,69429.31,35,Rural,2,0
3693,24272,1681.47,ATM Withdrawal,68904.16,61,Suburban,3,0
568,42348,2518.23,Online,61028.38,25,Suburban,3,0
1372,52393,1581.76,In-store,16244.8,21,Rural,0,0
3186,929,4353.49,In-store,54692.04,44,Suburban,4,0
3956,85091,1708.51,ATM Withdrawal,28846.65,25,Suburban,2,0
1057,1645,2008.09,In-store,15394.94,56,Suburban,2,0
857,84659,2227.6,ATM Withdrawal,98985.15,32,Urban,4,0
3839,14270,253.93,In-store,84939.31,78,Suburban,4,0
2861,67494,2035.98,In-store,19877.53,54,Suburban,2,0
4770,80357,4228.7,Online,3277.02,58,Urban,4,0
777,33434,3313.18,Online,53263.78,60,Rural,2,0
721,37626,4559.89,ATM Withdrawal,97260.58,67,Suburban,4,0
2711,9283,819.21,Online,70343.54,68,Suburban,1,0
2655,34521,2454.56,Online,22611.16,74,Urban,4,0
4878,69460,2395.37,ATM Withdrawal,87039.62,65,Suburban,0,0
603,82848,130.02,Online,36770.79,72,Suburban,4,0
3823,50574,881.02,ATM Withdrawal,22226.82,45,Suburban,0,0
1245,29373,1326.14,Online,87258.32,75,Suburban,3,0
4846,31923,3182.51,Online,17428.85,42,Rural,2,0
4842,50799,512.02,In-store,21396.54,60,Urban,2,0
319,6102,3114.04,ATM Withdrawal,97009.45,39,Urban,1,0
829,46271,716.66,ATM Withdrawal,94560.78,53,Suburban,1,0
3264,85090,2529.36,ATM Withdrawal,23291.67,31,Suburban,1,0
275,70271,646.74,In-store,231.33,37,Suburban,0,0
2665,7345,3284.42,In-store,3885.65,21,Urban,2,0
550,48136,4369.5,Online,22838.3,19,Rural,0,0
3642,38458,3081.65,Online,73311.21,46,Suburban,2,0
4054,71291,4068.27,ATM Withdrawal,90095.4,48,Urban,0,0
4893,58817,1106.17,ATM Withdrawal,78483.87,78,Rural,2,0
2935,43472,1092.15,ATM Withdrawal,27904.87,46,Urban,0,0
606,22700,4972.92,Online,9567.61,18,Rural,0,0
897,30105,1532.2,In-store,72663.07,67,Rural,2,0
528,51934,1575.74,In-store,48437.75,36,Rural,4,0
4608,68226,3354.46,Online,87704.41,51,Urban,1,0
2348,10142,3014.63,ATM Withdrawal,24020.07,43,Rural,0,0
3440,16237,506.72,ATM Withdrawal,91115.45,55,Urban,3,0
4999,45927,556.21,In-store,83018.67,29,Suburban,4,0
4827,52495,2439.11,ATM Withdrawal,62210.49,64,Suburban,0,0
3923,33872,500.83,ATM Withdrawal,43610.07,50,Rural,1,0
299,56835,1891.13,In-store,26596.23,40,Suburban,0,0
2120,48604,2316.53,Online,11215.0,40,Rural,0,0
2537,21817,1711.59,Online,77993.18,45,Urban,1,0
4204,13261,3769.15,Online,98551.68,71,Urban,2,0
3255,55778,3181.03,In-store,23376.75,43,Urban,2,0
3726,18793,3962.16,Online,50641.14,71,Urban,2,0
1261,53302,621.41,ATM Withdrawal,61011.43,24,Rural,0,0
1559,13507,1294.3,Online,75611.75,55,Rural,4,0
3270,84754,3976.64,ATM Withdrawal,12505.56,43,Rural,2,0
4047,28230,4273.85,ATM Withdrawal,38276.2,51,Rural,1,0
757,55123,2970.65,Online,39583.04,66,Rural,3,0
1011,64772,3687.31,In-store,30108.94,18,Urban,2,0
2795,56481,847.94,ATM Withdrawal,91274.77,58,Urban,4,0
2906,69785,2585.51,In-store,46904.15,53,Suburban,4,0
1871,29856,4192.16,ATM Withdrawal,73717.63,77,Suburban,0,0
2230,72146,2925.07,Online,93831.63,34,Rural,4,0
1174,2198,101.1,In-store,9980.55,34,Suburban,4,0
1833,76367,4346.89,ATM Withdrawal,76004.71,48,Rural,0,0
377,58335,741.94,In-store,87254.08,68,Urban,2,0
3854,16964,2637.07,ATM Withdrawal,10757.57,18,Rural,3,0
3617,20936,3694.9,In-store,45477.48,59,Rural,4,0
799,55645,4658.56,In-store,90156.31,70,Urban,2,0
379,32093,4076.57,In-store,89070.32,42,Urban,1,0
1159,64929,2768.24,ATM Withdrawal,57053.32,23,Rural,4,0
3820,43798,1157.34,ATM Withdrawal,71691.5,29,Urban,1,0
2793,42870,2749.27,ATM Withdrawal,92665.23,48,Suburban,4,0
2241,44936,4075.26,In-store,55169.01,24,Suburban,1,0
4036,51913,2298.05,ATM Withdrawal,86026.03,60,Suburban,3,0
2663,6588,3568.55,Online,56719.78,67,Urban,2,0
4013,16523,1318.76,Online,70598.2,56,Rural,1,0
2958,59659,3544.29,ATM Withdrawal,84402.44,42,Urban,4,0
3928,67450,1701.74,Online,61163.81,68,Rural,0,0
1039,64644,72.89,ATM Withdrawal,18764.77,51,Suburban,1,0
3260,13283,769.27,Online,11778.62,50,Rural,3,0
1345,25510,567.38,ATM Withdrawal,21605.75,31,Suburban,4,0
2506,80073,1920.35,Online,49303.92,72,Rural,4,0
1722,26015,3572.58,In-store,83306.88,38,Urban,2,0
4664,45619,266.18,Online,53737.11,36,Urban,2,0
176,83211,1323.31,Online,39999.6,32,Suburban,4,0
4894,34642,2562.69,In-store,2271.91,25,Suburban,3,0
1910,65838,1041.32,In-store,26608.58,55,Suburban,3,0
46,76552,2787.0,In-store,63950.56,42,Suburban,2,0
3410,81253,725.52,Online,39494.65,56,Rural,2,0
4675,25479,3653.69,ATM Withdrawal,40727.35,29,Suburban,0,0
1076,8577,3840.08,ATM Withdrawal,19989.73,76,Rural,4,0
2830,36116,4498.1,Online,88846.3,78,Urban,1,0
1505,7314,263.36,Online,35596.09,57,Rural,2,0
2310,55316,384.04,ATM Withdrawal,50387.46,29,Suburban,1,0
1437,82856,2446.65,In-store,99517.67,25,Suburban,0,0
2419,56849,4603.22,Online,45894.66,68,Suburban,4,0
3987,52815,4912.91,In-store,71820.34,56,Suburban,1,0
3099,24306,904.0,In-store,89246.79,22,Suburban,4,0
4589,72518,4839.34,Online,37795.04,55,Suburban,0,1
284,47333,3904.82,In-store,57098.95,47,Suburban,2,0
4919,79866,316.74,In-store,3615.98,35,Urban,0,0
843,82152,3925.63,In-store,85076.76,27,Suburban,0,0
1514,69274,3829.58,ATM Withdrawal,54719.02,73,Urban,3,0
1169,17327,1696.76,In-store,14183.84,45,Urban,4,0
1593,41846,4478.74,Online,20708.55,78,Suburban,4,0
3461,58608,3768.65,Online,11332.8,64,Rural,4,0
3166,45734,362.87,ATM Withdrawal,34918.33,21,Rural,4,0
2285,59353,3630.58,Online,985.74,29,Urban,0,0
3576,12828,4924.59,Online,65357.8,54,Suburban,4,0
4871,52265,2039.29,ATM Withdrawal,9760.17,67,Rural,1,0
2306,28380,922.99,In-store,82497.7,37,Urban,2,0
953,14060,3664.56,ATM Withdrawal,80998.85,54,Suburban,4,0
4943,50248,3413.95,In-store,73150.29,34,Suburban,1,0
3054,22207,1938.74,In-store,78520.43,77,Suburban,0,0
4560,68798,1677.36,ATM Withdrawal,20702.19,25,Urban,1,0
2686,47945,2434.27,In-store,48538.66,42,Urban,3,0
1490,41873,4197.43,Online,56022.71,38,Suburban,3,0
928,42078,2054.14,Online,50718.15,30,Urban,2,0
1210,35367,2462.32,Online,44761.45,57,Suburban,4,0
3974,84892,4076.96,ATM Withdrawal,47008.52,55,Suburban,2,0
3546,47591,1040.01,In-store,16121.31,69,Rural,2,0
4362,55480,4376.98,Online,46123.83,70,Rural,1,1
1922,26984,4919.67,In-store,45007.17,57,Rural,1,0
352,6655,3781.92,In-store,9486.98,31,Suburban,3,0
4899,11410,2970.11,In-store,64140.13,79,Suburban,0,0
3394,24322,1731.98,In-store,20887.21,27,Rural,0,0
2722,27624,4814.83,In-store,15195.91,73,Rural,1,0
4982,19309,3683.52,In-store,99430.53,45,Rural,0,0
719,73963,2203.26,In-store,85118.59,47,Rural,3,0
2703,59634,3149.73,ATM Withdrawal,39546.21,64,Rural,3,0
2723,6823,3038.82,In-store,29042.82,61,Rural,4,0
4562,22164,2879.35,In-store,51472.77,33,Urban,3,0
309,63208,1062.46,ATM Withdrawal,46158.79,77,Rural,1,0
1676,64288,3612.33,ATM Withdrawal,12315.06,74,Urban,0,0
834,50448,4516.34,Online,72035.81,50,Rural,4,0
367,70313,2495.36,In-store,25126.3,33,Rural,0,0
4507,67914,3984.44,Online,17646.82,43,Urban,2,0
2079,29371,3449.27,ATM Withdrawal,55134.45,53,Suburban,1,0
4039,55312,3122.24,In-store,18172.16,46,Rural,1,0
4847,78388,4170.72,In-store,20998.5,60,Urban,2,0
4480,25939,651.0,ATM Withdrawal,77986.86,76,Suburban,0,0
1747,79148,1259.78,Online,3954.76,41,Suburban,0,0
20,83104,4365.67,Online,40363.25,48,Urban,0,0
1323,27935,4304.13,ATM Withdrawal,32256.95,53,Suburban,4,0
3568,39779,615.49,ATM Withdrawal,46203.43,35,Suburban,3,1
2522,11005,89.55,In-store,27271.53,24,Urban,2,0
219,71295,2422.47,Online,78349.44,70,Rural,3,0
1488,3972,2009.08,Online,87240.29,71,Urban,2,0
439,65417,2616.54,Online,16118.43,43,Suburban,2,0
4175,12855,3466.79,Online,32266.11,46,Rural,2,0
2751,75939,1797.96,Online,7498.24,51,Urban,0,0
3289,26086,1941.11,ATM Withdrawal,46113.28,63,Rural,2,0
3434,1589,4360.93,Online,95972.95,79,Suburban,4,0
2526,63646,818.92,ATM Withdrawal,20341.62,61,Urban,4,0
4651,5750,4357.66,Online,7617.28,76,Urban,4,0
3689,43527,4172.31,Online,17041.64,36,Urban,2,0
2764,77067,2795.21,ATM Withdrawal,3023.28,37,Rural,3,0
803,64291,1930.31,Online,20738.25,38,Suburban,1,0
2998,8770,785.43,ATM Withdrawal,93381.05,52,Suburban,1,0
2229,60545,3812.91,In-store,95102.75,79,Rural,4,0
4786,11874,3960.43,ATM Withdrawal,97905.03,38,Urban,3,0
2078,62438,96.48,ATM Withdrawal,85790.12,67,Rural,4,0
583,44482,4124.44,ATM Withdrawal,3254.94,40,Suburban,2,0
204,86202,1109.69,ATM Withdrawal,6800.06,54,Suburban,2,0
4347,4994,1691.36,In-store,50529.72,62,Suburban,2,0
